source,target,weight
11352223,248818,0.103
11352223,4175141,0.097
11352223,93018,0.085
11352223,3871688,0.068
11352223,516168,0.063
11352223,43554145,0.043
11352223,15655,0.042
11352223,19864447,0.039
11352223,372013,0.038
11352223,1540597,0.03
11352223,47395,0.027
11352223,85066,0.021
11352223,690815,0.021
11352223,681969,0.018
11352223,35996,0.013
11352223,7208,0.007
11352223,3847,0.007
11352223,95713,0.004
11352223,534930,0.001
11352223,3599407,0.001
11352223,973550,0.001
11352223,2316643,0.001
11352223,2286589,0.001
11352223,463703,0.0
11352223,1087957,0.0
11352223,111951,0.14
11352223,216296,0.129
11352223,248818,0.103
11352223,4175141,0.097
11352223,93018,0.085
11352223,3871688,0.068
11352223,516168,0.064
11352223,43554145,0.044
11352223,15655,0.042
11352223,19864447,0.039
11352223,372013,0.038
11352223,1540597,0.03
11352223,47395,0.027
11352223,690815,0.021
11352223,85066,0.02
11352223,681969,0.018
11352223,35996,0.013
11352223,7208,0.007
11352223,3847,0.007
11352223,95713,0.004
11352223,534930,0.001
11352223,3599407,0.001
11352223,973550,0.001
11352223,2316643,0.001
11352223,2286589,0.001
11352223,463703,0.0
11352223,1087957,0.0
11352223,524990,0.931
11352223,5316,0.01
11352223,515142,0.01
11352223,472446,0.01
11352223,47366,0.01
11352223,395100,0.01
11352223,379176,0.01
11352223,46603522,0.01
11352223,241756,0.427
11352223,54036,0.116
11352223,410638,0.073
11352223,5176,0.065
11352223,60910,0.043
11352223,50846,0.034
11352223,82251,0.03
11352223,1693823,0.03
11352223,970958,0.026
11352223,1456812,0.022
11352223,58234,0.017
11352223,327237,0.017
11352223,367824,0.013
11352223,121679,0.009
11352223,5719,0.009
11352223,39808,0.009
11352223,408368,0.009
11352223,281261,0.009
11352223,439223,0.004
11352223,2013347,0.004
11352223,369946,0.004
11352223,93147,0.004
11352223,477526,0.004
11352223,5078,0.004
11352223,191358,0.004
11352223,3604733,0.004
11352223,943268,0.004
11352223,46603522,0.004
11352223,6528486,0.611
11352223,2856501,0.31
11352223,17562300,0.069
11352223,3784903,0.005
11352223,11352223,0.005
11352223,1333029,0.703
11352223,804331,0.243
11352223,14225979,0.027
11352223,9328564,0.027
11352223,111951,0.14
11352223,216296,0.13
11352223,248818,0.103
11352223,4175141,0.096
11352223,93018,0.086
11352223,3871688,0.068
11352223,516168,0.063
11352223,43554145,0.043
11352223,15655,0.042
11352223,19864447,0.039
11352223,372013,0.038
11352223,1540597,0.03
11352223,47395,0.027
11352223,690815,0.021
11352223,85066,0.02
11352223,681969,0.018
11352223,35996,0.013
11352223,7208,0.007
11352223,3847,0.007
11352223,95713,0.004
11352223,534930,0.001
11352223,3599407,0.001
11352223,973550,0.001
11352223,2316643,0.001
11352223,2286589,0.001
11352223,463703,0.0
11352223,1087957,0.0
11352223,933273,0.644
11352223,1822,0.273
11352223,57350,0.035
11352223,1455383,0.014
11352223,3828995,0.008
11352223,833296,0.005
11352223,365204,0.004
11352223,513897,0.004
11352223,187063,0.003
11352223,3487,0.002
11352223,10800041,0.001
11352223,12821707,0.001
11352223,196959,0.001
11352223,4503886,0.001
11352223,8240913,0.001
11352223,5204260,0.001
11352223,12732633,0.001
11352223,118517,0.001
11352223,756205,0.001
11352223,1066253,0.667
11352223,3506071,0.333
11352223,773533,0.962
11352223,4024506,0.019
11352223,11352223,0.019
11352223,9194247,0.578
11352223,8594541,0.288
11352223,11293826,0.019
11352223,1811339,0.017
11352223,16747198,0.013
11352223,7277663,0.01
11352223,25339946,0.01
11352223,19169142,0.008
11352223,17383057,0.008
11352223,8341304,0.008
11352223,5599868,0.004
11352223,15215732,0.004
11352223,367876,0.004
11352223,163333,0.004
11352223,13180521,0.002
11352223,13544922,0.002
11352223,8332918,0.002
11352223,21218230,0.002
11352223,292790,0.002
11352223,6502959,0.002
11352223,49258173,0.002
11352223,636764,0.002
11352223,20884533,0.002
11352223,6839921,0.002
11352223,11352223,0.002
11352223,10721788,0.002
11352223,4139480,0.002
11352223,8291344,0.002
11352223,4161445,0.788
11352223,4175141,0.212
11352223,216296,0.342
11352223,367262,0.151
11352223,46647,0.089
11352223,474988,0.062
11352223,690815,0.053
11352223,15655,0.053
11352223,463703,0.044
11352223,37704,0.04
11352223,111951,0.04
11352223,93018,0.027
11352223,502633,0.018
11352223,95713,0.013
11352223,229613,0.009
11352223,774654,0.009
11352223,1342730,0.004
11352223,521109,0.004
11352223,1350534,0.004
11352223,77278,0.004
11352223,638999,0.004
11352223,1538739,0.004
11352223,987389,0.004
11352223,960670,0.004
11352223,5284,0.004
11352223,504956,0.004
11352223,35996,0.004
11352223,639601,0.583
11352223,172800,0.383
11352223,607250,0.017
11352223,6634592,0.017
11352223,2289,0.996
11352223,23040076,0.003
11352223,70381,0.001
11352223,2036040,0.001
11352223,42443481,0.941
11352223,1329167,0.059
11352223,681969,0.432
11352223,4172079,0.219
11352223,19598772,0.145
11352223,1565117,0.11
11352223,555867,0.012
11352223,47395,0.009
11352223,901354,0.007
11352223,411874,0.006
11352223,17563226,0.006
11352223,7578400,0.004
11352223,4175141,0.004
11352223,6923277,0.004
11352223,9759954,0.004
11352223,595925,0.004
11352223,7893485,0.004
11352223,1442575,0.004
11352223,8104246,0.003
11352223,1243236,0.003
11352223,3871688,0.003
11352223,36964,0.003
11352223,11403260,0.003
11352223,36491,0.002
11352223,3689856,0.002
11352223,1560278,0.002
11352223,1529180,0.002
11352223,8519685,0.002
11352223,85066,0.002
11352223,3607926,0.002
11352223,1131991,0.001
11352223,614349,0.001
11352223,671378,0.939
11352223,253202,0.017
11352223,2289,0.015
11352223,1800468,0.005
11352223,6634592,0.005
11352223,2036040,0.005
11352223,189606,0.002
11352223,1622515,0.002
11352223,610598,0.002
11352223,170270,0.002
11352223,251000,0.002
11352223,378023,0.002
2708346,2708346,1.0
2708346,14783,0.545
2708346,18756736,0.097
2708346,18256853,0.09
2708346,17607554,0.037
2708346,4269898,0.03
2708346,1907223,0.015
2708346,8014461,0.015
2708346,12528769,0.015
2708346,5861573,0.015
2708346,110757,0.007
2708346,455551,0.007
2708346,1731260,0.007
2708346,76661,0.007
2708346,9257969,0.007
2708346,9047355,0.007
2708346,121520,0.007
2708346,1332812,0.007
2708346,364193,0.007
2708346,11862328,0.007
2708346,53193122,0.007
2708346,15949642,0.007
2708346,13795788,0.007
2708346,1321193,0.007
2708346,1607349,0.007
2708346,7456,0.007
2708346,18356444,0.007
2708346,9194247,0.007
2708346,15663219,0.007
2708346,2708346,1.0
2708346,2708346,1.0
2708346,1558,0.893
2708346,691049,0.018
2708346,129501,0.012
2708346,83844,0.007
2708346,137467,0.006
2708346,122271,0.006
2708346,48936,0.006
2708346,319962,0.005
2708346,1353903,0.004
2708346,2592723,0.003
2708346,682759,0.003
2708346,15382,0.003
2708346,100959,0.003
2708346,124,0.003
2708346,1702083,0.003
2708346,153580,0.003
2708346,4105675,0.002
2708346,23610,0.002
2708346,164168,0.002
2708346,91393,0.002
2708346,265817,0.002
2708346,828007,0.002
2708346,46565,0.002
2708346,54217,0.002
2708346,1357020,0.002
2708346,244792,0.002
2708346,136931,0.002
2708346,181693,0.001
2708346,281845,0.001
2708346,326857,0.001
2708346,2708346,1.0
2708346,2708346,1.0
2708346,11707976,1.0
2708346,403133,0.833
2708346,4960468,0.061
2708346,17016510,0.045
2708346,9297015,0.015
2708346,1250095,0.015
2708346,6426868,0.015
2708346,1208615,0.015
2708346,2708346,1.0
2708346,3771963,0.941
2708346,16518410,0.025
2708346,11425102,0.011
2708346,8783576,0.006
2708346,4423388,0.006
2708346,3112309,0.003
2708346,395778,0.003
2708346,1933999,0.003
2708346,579835,0.003
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,2708346,1.0
2708346,19634224,1.0
2708346,7283624,0.758
2708346,1468366,0.212
2708346,23017027,0.03
2708346,2708346,1.0
15703818,38918771,0.75
15703818,15703818,0.25
15703818,15703818,0.588
15703818,16683059,0.294
15703818,12832754,0.118
15703818,15703818,1.0
15703818,15703818,1.0
15703818,15703818,0.506
15703818,20857899,0.468
15703818,5880225,0.026
15703818,15703818,1.0
15703818,15703818,1.0
15703818,15703818,1.0
15703818,15703818,1.0
15703818,15703818,0.522
15703818,38918771,0.478
16746759,1500684,0.338
16746759,4249591,0.062
16746759,2037007,0.062
16746759,1282980,0.046
16746759,6177621,0.046
16746759,2322305,0.046
16746759,8503331,0.046
16746759,22768990,0.031
16746759,3869412,0.031
16746759,23029903,0.031
16746759,305339,0.031
16746759,12673605,0.015
16746759,464978,0.015
16746759,5346497,0.015
16746759,153481,0.015
16746759,1711854,0.015
16746759,6270048,0.015
16746759,3068563,0.015
16746759,14871650,0.015
16746759,3171900,0.015
16746759,1771152,0.015
16746759,5244986,0.015
16746759,304450,0.015
16746759,3028124,0.015
16746759,3982200,0.015
16746759,7977100,0.015
16746759,906276,0.959
16746759,39876629,0.016
16746759,30577168,0.008
16746759,24903154,0.008
16746759,16746759,0.008
16746759,15655,0.095
16746759,35996,0.09
16746759,248818,0.087
16746759,216296,0.08
16746759,690815,0.075
16746759,8604205,0.074
16746759,111951,0.052
16746759,47395,0.051
16746759,4175141,0.039
16746759,3871688,0.037
16746759,93018,0.036
16746759,973550,0.036
16746759,372013,0.032
16746759,2316643,0.029
16746759,516168,0.016
16746759,265378,0.016
16746759,474988,0.014
16746759,129061,0.014
16746759,211513,0.014
16746759,4987015,0.013
16746759,42211,0.012
16746759,520826,0.012
16746759,95713,0.011
16746759,463703,0.011
16746759,7208,0.011
16746759,43554145,0.01
16746759,2958442,0.009
16746759,1087957,0.008
16746759,31899326,0.008
16746759,2081709,0.008
16746759,18488086,0.882
16746759,52021,0.088
16746759,6816140,0.007
16746759,3238693,0.007
16746759,13564723,0.007
16746759,16926070,0.007
16746759,198247,0.442
16746759,898763,0.154
16746759,6842965,0.134
16746759,10526720,0.081
16746759,1780164,0.054
16746759,439226,0.016
16746759,1329167,0.015
16746759,2361292,0.014
16746759,1062690,0.014
16746759,4672202,0.01
16746759,6507159,0.01
16746759,5281554,0.009
16746759,42671,0.008
16746759,14790466,0.007
16746759,542458,0.005
16746759,1400300,0.004
16746759,18708111,0.004
16746759,5454697,0.003
16746759,1692132,0.003
16746759,6597205,0.002
16746759,11047559,0.002
16746759,3485831,0.002
16746759,1272018,0.001
16746759,922368,0.001
16746759,9721664,0.001
16746759,17404346,0.001
16746759,913141,0.001
16746759,150087,0.001
16746759,5145523,0.001
16746759,17248664,0.001
16746759,11649939,0.541
16746759,23430977,0.393
16746759,6899784,0.033
16746759,3344078,0.016
16746759,15832158,0.016
16746759,16746759,1.0
16746759,594298,0.815
16746759,75278,0.037
16746759,1738373,0.024
16746759,2076742,0.023
16746759,1177900,0.015
16746759,6289998,0.015
16746759,43157,0.012
16746759,7505425,0.007
16746759,329698,0.005
16746759,9212161,0.004
16746759,1328448,0.004
16746759,9121359,0.004
16746759,4408379,0.003
16746759,8205055,0.003
16746759,1022918,0.003
16746759,6119312,0.003
16746759,16098792,0.003
16746759,928965,0.003
16746759,1538066,0.003
16746759,943437,0.003
16746759,14938154,0.001
16746759,1274746,0.001
16746759,769039,0.001
16746759,1895860,0.001
16746759,8806650,0.001
16746759,6069807,0.001
16746759,636753,0.001
16746759,1738309,0.001
16746759,6376251,0.001
16746759,926754,0.001
16746759,7584391,0.986
16746759,3647841,0.014
16746759,8822095,1.0
16746759,310731,0.144
16746759,290614,0.144
16746759,1546050,0.099
16746759,8167879,0.092
16746759,122876,0.092
16746759,12903042,0.074
16746759,477936,0.062
16746759,2144964,0.05
16746759,2630242,0.025
16746759,5687149,0.025
16746759,19438782,0.015
16746759,77185,0.015
16746759,2017058,0.015
16746759,2386025,0.015
16746759,17406534,0.012
16746759,4462042,0.012
16746759,445799,0.01
16746759,976901,0.01
16746759,139229,0.01
16746759,4553333,0.01
16746759,26125302,0.01
16746759,1055830,0.01
16746759,554953,0.007
16746759,201388,0.007
16746759,14852083,0.007
16746759,16790181,0.007
16746759,28889547,0.005
16746759,1826702,0.005
16746759,1039418,0.005
16746759,9937631,0.005
16746759,1203812,0.982
16746759,132120,0.018
16746759,16746759,1.0
16746759,118523,0.949
16746759,3824056,0.024
16746759,2017168,0.012
16746759,9336045,0.004
16746759,924885,0.004
16746759,163115,0.002
16746759,1734518,0.002
16746759,578021,0.002
16746759,1571308,0.002
16746759,133864,0.99
16746759,996939,0.01
16746759,66834,0.917
16746759,296798,0.021
16746759,30254,0.01
16746759,1203949,0.01
16746759,834945,0.01
16746759,590904,0.01
16746759,630124,0.01
16746759,3519979,0.01
16746759,425687,0.981
16746759,2000840,0.005
16746759,6315497,0.003
16746759,4333033,0.003
16746759,2119355,0.001
16746759,32717,0.001
16746759,73768,0.001
16746759,495892,0.001
16746759,251849,0.001
16746759,7646789,0.001
16746759,130093,0.001
16746759,16746759,1.0
16746759,16746759,1.0
16746759,2781777,0.742
16746759,735190,0.258
16746759,80,0.17
16746759,275871,0.122
16746759,718899,0.093
16746759,9287,0.093
16746759,899444,0.057
16746759,238531,0.043
16746759,2512748,0.035
16746759,218257,0.034
16746759,439929,0.032
16746759,8822573,0.031
16746759,4299420,0.025
16746759,432351,0.025
16746759,289174,0.02
16746759,2352663,0.02
16746759,495647,0.02
16746759,146447,0.019
16746759,54666,0.018
16746759,10393198,0.018
16746759,17607,0.014
16746759,782880,0.012
16746759,20809,0.011
16746759,498775,0.011
16746759,96947,0.011
16746759,71256,0.011
16746759,3109072,0.011
16746759,355825,0.009
16746759,1093990,0.009
16746759,1538624,0.008
16746759,677994,0.008
16746759,696611,0.008
16746759,2174968,1.0
16746759,90293,0.732
16746759,3694843,0.038
16746759,14791461,0.034
16746759,22964455,0.026
16746759,12630740,0.023
16746759,5516919,0.023
16746759,580536,0.018
16746759,2916485,0.01
16746759,13075183,0.007
16746759,8998791,0.007
16746759,13162428,0.006
16746759,4331362,0.006
16746759,20214740,0.005
16746759,6064913,0.005
16746759,11388215,0.005
16746759,11385622,0.005
16746759,544424,0.005
16746759,7978799,0.005
16746759,6312791,0.005
16746759,9730229,0.004
16746759,12958627,0.004
16746759,1683388,0.004
16746759,13181055,0.004
16746759,33607396,0.003
16746759,12024941,0.003
16746759,22886576,0.003
16746759,3228886,0.003
16746759,22452654,0.003
16746759,6494038,0.003
16746759,791115,0.002
16746759,22689376,1.0
16746759,1288217,0.947
16746759,1103622,0.013
16746759,408052,0.009
16746759,4747818,0.006
16746759,543283,0.005
16746759,67227,0.004
16746759,655716,0.003
16746759,117493,0.002
16746759,3920047,0.001
16746759,35902204,0.001
16746759,250785,0.001
16746759,16328050,0.001
16746759,13305123,0.001
16746759,32403720,0.001
16746759,3341826,0.001
16746759,4733489,0.001
16746759,14152037,0.001
16746759,2021774,0.001
16746759,19923168,0.001
16746759,20708358,0.001
16746759,2302254,0.6
16746759,5855893,0.083
16746759,14944216,0.083
16746759,914637,0.061
16746759,3250552,0.017
16746759,122028,0.011
16746759,3505087,0.011
16746759,7876498,0.011
16746759,22645979,0.006
16746759,469989,0.006
16746759,827205,0.006
16746759,8784712,0.006
16746759,3819038,0.006
16746759,4115327,0.006
16746759,22307063,0.006
16746759,25589715,0.006
16746759,20357450,0.006
16746759,8845940,0.006
16746759,40002855,0.006
16746759,10265841,0.006
16746759,15668667,0.006
16746759,419821,0.006
16746759,143744,0.006
16746759,184567,0.006
16746759,11733036,0.006
16746759,50741,0.006
16746759,4325375,0.006
16746759,38247370,0.006
16746759,16069751,0.006
16746759,3252614,0.006
16746759,33759847,1.0
16746759,8466666,0.647
16746759,2370200,0.113
16746759,743291,0.054
16746759,19979279,0.03
16746759,211174,0.024
16746759,210006,0.017
16746759,3020501,0.017
16746759,3766663,0.017
16746759,11839002,0.013
16746759,13207669,0.011
16746759,5544707,0.009
16746759,969662,0.004
16746759,18719615,0.004
16746759,596919,0.004
16746759,19397744,0.004
16746759,9490724,0.002
16746759,20298806,0.002
16746759,336005,0.002
16746759,6343707,0.002
16746759,9773206,0.002
16746759,2444061,0.002
16746759,3036412,0.002
16746759,3717137,0.002
16746759,16196868,0.002
16746759,2575327,0.002
16746759,7635084,0.002
16746759,784621,0.002
16746759,1111032,0.002
16746759,350232,0.002
16746759,631739,0.002
9417680,35882,1.0
9417680,170270,0.698
9417680,5341072,0.062
9417680,910753,0.031
9417680,6025224,0.018
9417680,1682367,0.016
9417680,1016365,0.013
9417680,19847480,0.01
9417680,177360,0.008
9417680,1785552,0.008
9417680,1614009,0.008
9417680,1098270,0.008
9417680,6316590,0.008
9417680,499192,0.008
9417680,3991845,0.008
9417680,5105812,0.008
9417680,7255542,0.008
9417680,8420490,0.008
9417680,13087421,0.008
9417680,5616595,0.008
9417680,357237,0.005
9417680,626772,0.005
9417680,12481,0.005
9417680,121766,0.005
9417680,424628,0.005
9417680,1935696,0.005
9417680,206854,0.005
9417680,2096101,0.005
9417680,8463904,0.005
9417680,3988101,0.005
9417680,938453,0.005
9417680,5445793,1.0
9417680,4239092,0.361
9417680,182906,0.306
9417680,5788652,0.083
9417680,88295,0.056
9417680,14281909,0.014
9417680,216183,0.014
9417680,990494,0.009
9417680,22364802,0.009
9417680,34548897,0.009
9417680,11741306,0.009
9417680,1578160,0.009
9417680,6509492,0.009
9417680,1137480,0.009
9417680,4493087,0.009
9417680,7047079,0.009
9417680,9078134,0.009
9417680,904698,0.009
9417680,3155152,0.009
9417680,5858796,0.005
9417680,681989,0.005
9417680,1575034,0.005
9417680,4747808,0.005
9417680,3207647,0.005
9417680,9044997,0.005
9417680,7629007,0.005
9417680,1682202,0.005
9417680,2340106,0.005
9417680,10162068,0.005
9417680,325322,0.005
9417680,1311749,0.005
9417680,246302,0.609
9417680,29776799,0.172
9417680,1219780,0.028
9417680,990494,0.02
9417680,4917183,0.018
9417680,2340086,0.013
9417680,10507098,0.011
9417680,3989198,0.011
9417680,7609173,0.008
9417680,2282364,0.008
9417680,17307,0.007
9417680,500,0.007
9417680,2907085,0.007
9417680,10055668,0.007
9417680,10862289,0.007
9417680,5764666,0.005
9417680,22364802,0.005
9417680,200733,0.005
9417680,2441454,0.005
9417680,637285,0.005
9417680,1389553,0.005
9417680,7584492,0.005
9417680,352189,0.005
9417680,1310570,0.005
9417680,50891,0.005
9417680,16655670,0.005
9417680,4342858,0.003
9417680,357237,0.003
9417680,11576063,0.003
9417680,5365982,0.003
9417680,3314022,1.0
9417680,5326890,0.875
9417680,19831868,0.125
9417680,2580604,1.0
9417680,14886380,1.0
9417680,26119052,1.0
9417680,4028979,0.488
9417680,3654684,0.262
9417680,3519667,0.071
9417680,5186410,0.06
9417680,154337,0.048
9417680,15331,0.036
9417680,2712147,0.012
9417680,330946,0.012
9417680,2403143,0.012
9417680,398875,0.279
9417680,154475,0.242
9417680,464308,0.131
9417680,2313865,0.077
9417680,22328436,0.044
9417680,484190,0.042
9417680,10391785,0.031
9417680,1050316,0.02
9417680,2267069,0.02
9417680,3761885,0.014
9417680,4459616,0.014
9417680,1399913,0.011
9417680,2390196,0.01
9417680,6448035,0.01
9417680,1858803,0.009
9417680,263363,0.009
9417680,6032899,0.008
9417680,7002723,0.006
9417680,3311523,0.004
9417680,539843,0.003
9417680,15669976,0.003
9417680,807183,0.003
9417680,2463712,0.003
9417680,10989937,0.002
9417680,6319492,0.002
9417680,1390019,0.001
9417680,31170,0.001
9417680,2646947,0.001
9417680,636653,0.001
9417680,1399852,0.001
9417680,745499,0.875
9417680,8787969,0.125
9417680,2231289,1.0
9417680,3116482,0.946
9417680,1755245,0.018
9417680,1841260,0.018
9417680,24502053,0.018
9417680,3418996,1.0
9417680,2157423,1.0
9417680,11962885,0.912
9417680,8228248,0.019
9417680,7454015,0.015
9417680,810642,0.01
9417680,11962970,0.01
9417680,5808961,0.006
9417680,69774,0.003
9417680,5176216,0.003
9417680,2641327,0.001
9417680,11001022,0.001
9417680,71831,0.001
9417680,2913845,0.001
9417680,511783,0.001
9417680,107893,0.001
9417680,908867,0.001
9417680,1553846,0.001
9417680,1058934,0.001
9417680,172692,0.001
9417680,6055037,0.001
9417680,5673828,0.001
9417680,15376817,0.001
9417680,332746,0.001
9417680,1242043,1.0
9417680,6378233,1.0
9417680,2743863,0.987
9417680,144949,0.013
9417680,48324527,0.475
9417680,6577458,0.311
9417680,36886556,0.164
9417680,22527892,0.033
9417680,9328564,0.016
9417680,4699451,0.632
9417680,3292410,0.207
9417680,1762835,0.143
9417680,11496630,0.015
9417680,5229621,0.004
9417680,10627238,1.0
9417680,10495098,1.0
9417680,5991543,1.0
9417680,6792642,0.403
9417680,3250749,0.067
9417680,1001610,0.06
9417680,6361575,0.046
9417680,31173491,0.039
9417680,6660928,0.028
9417680,121934,0.025
9417680,642864,0.025
9417680,587755,0.021
9417680,19689171,0.021
9417680,10931787,0.018
9417680,6596847,0.018
9417680,11526217,0.018
9417680,92654,0.018
9417680,2083404,0.014
9417680,16053571,0.014
9417680,519177,0.014
9417680,33695776,0.014
9417680,745499,0.014
9417680,43005718,0.014
9417680,8844108,0.014
9417680,1306354,0.011
9417680,340180,0.011
9417680,13870276,0.011
9417680,1164106,0.011
9417680,8472955,0.011
9417680,4026690,0.011
9417680,19285148,0.011
9417680,3035466,0.011
9417680,13233815,0.011
9417680,19634224,1.0
9417680,20412497,1.0
